Match_ID,Team 1,Team 2,Ground,Match Date,Winner,Host_Country,Venue_Team1,Venue_Team2,Innings_Team1,Innings_Team2,Winning_Innings
ODI # 254,Pakistan,England,Lahore,1984-03-09 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 255,West Indies,Australia,Port of Spain,1984-03-14 00:00:00,Australia,West Indies,Home,Away,First,Second,2nd
ODI # 256,Pakistan,England,Karachi,1984-03-26 00:00:00,England,Pakistan,Home,Away,First,Second,2nd
ODI # 257,Sri Lanka,New Zealand,Moratuwa,1984-03-31 00:00:00,Sri Lanka,Sri Lanka,Home,Away,First,Second,1st
ODI # 258,Sri Lanka,New Zealand,Colombo,1984-04-01 00:00:00,New Zealand,Sri Lanka,Home,Away,Second,First,1st
ODI # 259,Pakistan,Sri Lanka,Sharjah,1984-04-06 00:00:00,Sri Lanka,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 260,India,Sri Lanka,Sharjah,1984-04-08 00:00:00,India,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 261,India,Pakistan,Sharjah,1984-04-13 00:00:00,India,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 262,West Indies,Australia,Castries,1984-04-19 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 263,West Indies,Australia,Kingston,1984-04-26 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 264,England,West Indies,Manchester,1984-05-31 00:00:00,West Indies,England,Home,Away,Second,First,1st
ODI # 265,England,West Indies,Nottingham,1984-06-02 00:00:00,England,England,Home,Away,Second,First,2nd
ODI # 266,England,West Indies,Lord's,1984-06-04 00:00:00,West Indies,England,Home,Away,First,Second,2nd
ODI # 267,India,Australia,New Delhi,1984-09-28 00:00:00,Australia,Unknown,Neutral,Neutral,Second,First,1st
ODI # 270,India,Australia,Ahmedabad,1984-10-05 00:00:00,Australia,India,Home,Away,First,Second,2nd
ODI # 271,India,Australia,Indore,1984-10-06 00:00:00,Australia,India,Home,Away,First,Second,2nd
ODI # 272,Pakistan,India,Quetta,1984-10-12 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 274,Sri Lanka,New Zealand,Colombo,1984-11-03 00:00:00,Sri Lanka,Sri Lanka,Home,Away,Second,First,2nd
ODI # 275,Sri Lanka,New Zealand,Moratuwa,1984-11-04 00:00:00,New Zealand,Sri Lanka,Home,Away,First,Second,2nd
ODI # 276,Pakistan,New Zealand,Peshawar,1984-11-12 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 277,Pakistan,New Zealand,Faisalabad,1984-11-23 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 278,Pakistan,New Zealand,Sialkot,1984-12-02 00:00:00,New Zealand,Pakistan,Home,Away,Second,First,1st
ODI # 279,India,England,Pune,1984-12-05 00:00:00,England,India,Home,Away,First,Second,2nd
ODI # 280,Pakistan,New Zealand,Multan,1984-12-07 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 281,India,England,Cuttack,1984-12-27 00:00:00,England,India,Home,Away,Second,First,1st
ODI # 282,Australia,West Indies,Melbourne,1985-01-06 00:00:00,West Indies,Australia,Home,Away,First,Second,2nd
ODI # 283,Australia,Sri Lanka,Sydney,1985-01-08 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 284,Sri Lanka,West Indies,Hobart,1985-01-10 00:00:00,West Indies,Australia,Neutral,Neutral,First,Second,2nd
ODI # 285,New Zealand,Pakistan,Napier,1985-01-12 00:00:00,New Zealand,New Zealand,Home,Away,First,Second,1st
ODI # 286,Sri Lanka,West Indies,Brisbane,1985-01-12 00:00:00,West Indies,Australia,Neutral,Neutral,Second,First,1st
ODI # 287,Australia,West Indies,Brisbane,1985-01-13 00:00:00,West Indies,Australia,Home,Away,First,Second,2nd
ODI # 288,New Zealand,Pakistan,Hamilton,1985-01-15 00:00:00,New Zealand,New Zealand,Home,Away,Second,First,2nd
ODI # 289,Australia,West Indies,Sydney,1985-01-15 00:00:00,West Indies,Australia,Home,Away,First,Second,2nd
ODI # 290,Sri Lanka,West Indies,Sydney,1985-01-17 00:00:00,West Indies,Australia,Neutral,Neutral,Second,First,1st
ODI # 291,Australia,Sri Lanka,Melbourne,1985-01-19 00:00:00,Sri Lanka,Australia,Home,Away,First,Second,2nd
ODI # 292,Australia,West Indies,Melbourne,1985-01-20 00:00:00,West Indies,Australia,Home,Away,Second,First,1st
ODI # 293,India,England,Bengaluru,1985-01-20 00:00:00,England,India,Home,Away,First,Second,2nd
ODI # 294,Australia,Sri Lanka,Sydney,1985-01-23 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 295,India,England,Nagpur,1985-01-23 00:00:00,India,India,Home,Away,Second,First,2nd
ODI # 296,Sri Lanka,West Indies,Adelaide,1985-01-26 00:00:00,West Indies,Australia,Neutral,Neutral,First,Second,2nd
ODI # 297,Australia,West Indies,Adelaide,1985-01-27 00:00:00,West Indies,Australia,Home,Away,First,Second,2nd
ODI # 298,India,England,Chandigarh,1985-01-27 00:00:00,England,India,Home,Away,Second,First,1st
ODI # 299,Australia,Sri Lanka,Adelaide,1985-01-28 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 300,Sri Lanka,West Indies,Perth,1985-02-02 00:00:00,West Indies,Australia,Neutral,Neutral,Second,First,1st
ODI # 301,Australia,Sri Lanka,Perth,1985-02-03 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 302,New Zealand,Pakistan,Christchurch,1985-02-06 00:00:00,New Zealand,New Zealand,Home,Away,First,Second,1st
ODI # 303,Australia,West Indies,Sydney,1985-02-06 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 304,Australia,West Indies,Melbourne,1985-02-10 00:00:00,West Indies,Australia,Home,Away,First,Second,2nd
ODI # 305,Australia,West Indies,Sydney,1985-02-12 00:00:00,West Indies,Australia,Home,Away,First,Second,2nd
ODI # 307,Australia,England,Melbourne,1985-02-17 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 309,India,Pakistan,Melbourne,1985-02-20 00:00:00,India,Australia,Neutral,Neutral,Second,First,2nd
ODI # 310,New Zealand,Sri Lanka,Melbourne,1985-02-23 00:00:00,New Zealand,Australia,Neutral,Neutral,First,Second,1st
ODI # 311,Australia,Pakistan,Melbourne,1985-02-24 00:00:00,Pakistan,Australia,Home,Away,Second,First,1st
ODI # 312,England,India,Sydney,1985-02-26 00:00:00,India,Australia,Neutral,Neutral,Second,First,1st
ODI # 313,Sri Lanka,West Indies,Melbourne,1985-02-27 00:00:00,West Indies,Australia,Neutral,Neutral,First,Second,2nd
ODI # 314,England,Pakistan,Melbourne,1985-03-02 00:00:00,Pakistan,Australia,Neutral,Neutral,Second,First,1st
ODI # 315,Australia,India,Melbourne,1985-03-03 00:00:00,India,Australia,Home,Away,First,Second,2nd
ODI # 316,India,New Zealand,Sydney,1985-03-05 00:00:00,India,Australia,Neutral,Neutral,Second,First,2nd
ODI # 317,Pakistan,West Indies,Melbourne,1985-03-06 00:00:00,Pakistan,Australia,Neutral,Neutral,Second,First,2nd
ODI # 318,New Zealand,West Indies,Sydney,1985-03-09 00:00:00,West Indies,Australia,Neutral,Neutral,First,Second,2nd
ODI # 319,India,Pakistan,Melbourne,1985-03-10 00:00:00,India,Australia,Neutral,Neutral,Second,First,2nd
ODI # 320,West Indies,New Zealand,St John's,1985-03-20 00:00:00,West Indies,West Indies,Home,Away,First,Second,1st
ODI # 321,India,Pakistan,Sharjah,1985-03-22 00:00:00,India,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 322,Australia,England,Sharjah,1985-03-24 00:00:00,Australia,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 323,England,Pakistan,Sharjah,1985-03-26 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 324,West Indies,New Zealand,Port of Spain,1985-03-27 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 325,Australia,India,Sharjah,1985-03-29 00:00:00,India,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 326,West Indies,New Zealand,Albion,1985-04-14 00:00:00,West Indies,West Indies,Home,Away,First,Second,1st
ODI # 327,West Indies,New Zealand,Port of Spain,1985-04-17 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 328,West Indies,New Zealand,Bridgetown,1985-04-23 00:00:00,West Indies,West Indies,Home,Away,First,Second,1st
ODI # 329,England,Australia,Manchester,1985-05-30 00:00:00,Australia,England,Home,Away,First,Second,2nd
ODI # 330,England,Australia,Birmingham,1985-06-01 00:00:00,Australia,England,Home,Away,First,Second,2nd
ODI # 331,England,Australia,Lord's,1985-06-03 00:00:00,England,England,Home,Away,Second,First,2nd
ODI # 332,Sri Lanka,India,Colombo,1985-08-25 00:00:00,India,Sri Lanka,Home,Away,First,Second,2nd
ODI # 333,Sri Lanka,India,Colombo,1985-09-21 00:00:00,Sri Lanka,Sri Lanka,Home,Away,First,Second,1st
ODI # 335,Pakistan,Sri Lanka,Peshawar,1985-10-13 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 336,Pakistan,Sri Lanka,Gujranwala,1985-10-23 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 337,Pakistan,Sri Lanka,Lahore,1985-10-25 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 338,Pakistan,Sri Lanka,Hyderabad,1985-11-03 00:00:00,Pakistan,India,Neutral,Neutral,First,Second,1st
ODI # 339,Pakistan,West Indies,Sharjah,1985-11-15 00:00:00,West Indies,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 340,India,Pakistan,Sharjah,1985-11-17 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 341,India,West Indies,Sharjah,1985-11-22 00:00:00,West Indies,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 342,Pakistan,West Indies,Gujranwala,1985-11-27 00:00:00,West Indies,Pakistan,Home,Away,First,Second,2nd
ODI # 343,Pakistan,West Indies,Lahore,1985-11-29 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 344,Pakistan,West Indies,Peshawar,1985-12-02 00:00:00,West Indies,Pakistan,Home,Away,Second,First,1st
ODI # 345,Pakistan,West Indies,Rawalpindi,1985-12-04 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 346,Pakistan,West Indies,Karachi,1985-12-06 00:00:00,West Indies,Pakistan,Home,Away,First,Second,2nd
ODI # 348,India,New Zealand,Brisbane,1986-01-11 00:00:00,India,Australia,Neutral,Neutral,Second,First,2nd
ODI # 349,Australia,India,Brisbane,1986-01-12 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 350,Australia,New Zealand,Sydney,1986-01-14 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 351,Australia,India,Melbourne,1986-01-16 00:00:00,India,Australia,Home,Away,First,Second,2nd
ODI # 352,India,New Zealand,Perth,1986-01-18 00:00:00,New Zealand,Australia,Neutral,Neutral,First,Second,2nd
ODI # 353,Australia,New Zealand,Perth,1986-01-19 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 354,Australia,India,Sydney,1986-01-21 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 355,India,New Zealand,Melbourne,1986-01-23 00:00:00,New Zealand,Australia,Neutral,Neutral,First,Second,2nd
ODI # 356,India,New Zealand,Adelaide,1986-01-25 00:00:00,India,Australia,Neutral,Neutral,Second,First,2nd
ODI # 357,Australia,India,Adelaide,1986-01-26 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 358,Australia,New Zealand,Adelaide,1986-01-27 00:00:00,New Zealand,Australia,Home,Away,Second,First,1st
ODI # 359,Australia,New Zealand,Sydney,1986-01-29 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 360,Australia,India,Melbourne,1986-01-31 00:00:00,India,Australia,Home,Away,First,Second,2nd
ODI # 361,India,New Zealand,Launceston,1986-02-02 00:00:00,India,Australia,Neutral,Neutral,First,Second,1st
ODI # 362,Australia,India,Sydney,1986-02-05 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 363,Australia,India,Melbourne,1986-02-09 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 364,West Indies,England,Kingston,1986-02-18 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 365,Sri Lanka,Pakistan,Kandy,1986-03-02 00:00:00,Pakistan,Sri Lanka,Home,Away,First,Second,2nd
ODI # 366,West Indies,England,Port of Spain,1986-03-04 00:00:00,England,West Indies,Home,Away,First,Second,2nd
ODI # 368,Sri Lanka,Pakistan,Colombo,1986-03-11 00:00:00,Pakistan,Sri Lanka,Home,Away,First,Second,2nd
ODI # 369,New Zealand,Australia,Dunedin,1986-03-19 00:00:00,New Zealand,New Zealand,Home,Away,First,Second,1st
ODI # 370,West Indies,England,Bridgetown,1986-03-19 00:00:00,West Indies,West Indies,Home,Away,First,Second,1st
ODI # 371,New Zealand,Australia,Christchurch,1986-03-22 00:00:00,New Zealand,New Zealand,Home,Away,First,Second,1st
ODI # 372,New Zealand,Australia,Wellington,1986-03-26 00:00:00,Australia,New Zealand,Home,Away,First,Second,2nd
ODI # 373,New Zealand,Australia,Auckland,1986-03-29 00:00:00,Australia,New Zealand,Home,Away,Second,First,1st
ODI # 374,Sri Lanka,Pakistan,Colombo,1986-03-30 00:00:00,Pakistan,Sri Lanka,Home,Away,Second,First,1st
ODI # 375,Bangladesh,Pakistan,Moratuwa,1986-03-31 00:00:00,Pakistan,Sri Lanka,Neutral,Neutral,First,Second,2nd
ODI # 376,West Indies,England,Port of Spain,1986-03-31 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 377,Sri Lanka,Bangladesh,Kandy,1986-04-02 00:00:00,Sri Lanka,Sri Lanka,Home,Away,Second,First,2nd
ODI # 378,Sri Lanka,New Zealand,Colombo,1986-04-05 00:00:00,New Zealand,Sri Lanka,Home,Away,First,Second,2nd
ODI # 379,Sri Lanka,Pakistan,Colombo,1986-04-06 00:00:00,Sri Lanka,Sri Lanka,Home,Away,Second,First,2nd
ODI # 380,New Zealand,Pakistan,Colombo,1986-04-07 00:00:00,Pakistan,Sri Lanka,Neutral,Neutral,First,Second,2nd
ODI # 381,India,New Zealand,Sharjah,1986-04-10 00:00:00,India,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 382,Australia,Pakistan,Sharjah,1986-04-11 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 383,India,Sri Lanka,Sharjah,1986-04-13 00:00:00,India,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 384,New Zealand,Pakistan,Sharjah,1986-04-15 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 385,India,Pakistan,Sharjah,1986-04-18 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 386,England,India,The Oval,1986-05-24 00:00:00,India,England,Home,Away,First,Second,2nd
ODI # 387,England,India,Manchester,1986-05-26 00:00:00,England,England,Home,Away,Second,First,2nd
ODI # 388,England,New Zealand,Leeds,1986-07-16 00:00:00,New Zealand,England,Home,Away,Second,First,1st
ODI # 389,England,New Zealand,Manchester,1986-07-18 00:00:00,England,England,Home,Away,Second,First,2nd
ODI # 390,India,Australia,Jaipur,1986-09-07 00:00:00,India,India,Home,Away,Second,First,2nd
ODI # 391,India,Australia,Srinagar,1986-09-09 00:00:00,Australia,India,Home,Away,First,Second,2nd
ODI # 393,India,Australia,Delhi,1986-10-02 00:00:00,India,India,Home,Away,Second,First,2nd
ODI # 394,India,Australia,Ahmedabad,1986-10-05 00:00:00,India,India,Home,Away,First,Second,1st
ODI # 395,India,Australia,Rajkot,1986-10-07 00:00:00,Australia,India,Home,Away,First,Second,2nd
ODI # 396,Pakistan,West Indies,Peshawar,1986-10-17 00:00:00,West Indies,Pakistan,Home,Away,First,Second,2nd
ODI # 397,Pakistan,West Indies,Gujranwala,1986-11-04 00:00:00,West Indies,Pakistan,Home,Away,Second,First,1st
ODI # 398,Pakistan,West Indies,Sialkot,1986-11-14 00:00:00,West Indies,Pakistan,Home,Away,First,Second,2nd
ODI # 399,Pakistan,West Indies,Multan,1986-11-17 00:00:00,West Indies,Pakistan,Home,Away,Second,First,1st
ODI # 400,Pakistan,West Indies,Hyderabad,1986-11-18 00:00:00,Pakistan,India,Neutral,Neutral,First,Second,1st
ODI # 401,India,Sri Lanka,Sharjah,1986-11-27 00:00:00,India,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 402,Pakistan,West Indies,Sharjah,1986-11-28 00:00:00,West Indies,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 403,India,West Indies,Sharjah,1986-11-30 00:00:00,West Indies,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 404,Pakistan,Sri Lanka,Sharjah,1986-12-02 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 405,Sri Lanka,West Indies,Sharjah,1986-12-03 00:00:00,West Indies,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 406,India,Pakistan,Sharjah,1986-12-05 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 407,India,Sri Lanka,Kanpur,1986-12-24 00:00:00,Sri Lanka,India,Home,Away,Second,First,1st
ODI # 408,Pakistan,West Indies,Perth,1986-12-30 00:00:00,Pakistan,Australia,Neutral,Neutral,First,Second,1st
ODI # 409,Australia,England,Perth,1987-01-01 00:00:00,England,Australia,Home,Away,Second,First,1st
ODI # 410,Australia,Pakistan,Perth,1987-01-02 00:00:00,Pakistan,Australia,Home,Away,First,Second,2nd
ODI # 411,England,West Indies,Perth,1987-01-03 00:00:00,England,Australia,Neutral,Neutral,First,Second,1st
ODI # 412,Australia,West Indies,Perth,1987-01-04 00:00:00,West Indies,Australia,Home,Away,Second,First,1st
ODI # 413,England,Pakistan,Perth,1987-01-05 00:00:00,England,Australia,Neutral,Neutral,Second,First,2nd
ODI # 414,England,Pakistan,Perth,1987-01-07 00:00:00,England,Australia,Neutral,Neutral,Second,First,2nd
ODI # 415,India,Sri Lanka,Guwahati,1987-01-11 00:00:00,India,India,Home,Away,Second,First,2nd
ODI # 416,India,Sri Lanka,Delhi,1987-01-13 00:00:00,India,India,Home,Away,Second,First,2nd
ODI # 417,India,Sri Lanka,Vadodara,1987-01-15 00:00:00,India,India,Home,Away,First,Second,1st
ODI # 418,England,West Indies,Brisbane,1987-01-17 00:00:00,England,Australia,Neutral,Neutral,Second,First,2nd
ODI # 419,India,Sri Lanka,Mumbai,1987-01-17 00:00:00,India,India,Home,Away,First,Second,1st
ODI # 420,Australia,England,Brisbane,1987-01-18 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 421,Australia,West Indies,Melbourne,1987-01-20 00:00:00,West Indies,Australia,Home,Away,First,Second,2nd
ODI # 422,Australia,England,Sydney,1987-01-22 00:00:00,England,Australia,Home,Away,First,Second,2nd
ODI # 423,England,West Indies,Adelaide,1987-01-24 00:00:00,England,Australia,Neutral,Neutral,First,Second,1st
ODI # 424,Australia,West Indies,Adelaide,1987-01-25 00:00:00,West Indies,Australia,Home,Away,Second,First,1st
ODI # 425,Australia,England,Adelaide,1987-01-26 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 426,India,Pakistan,Indore,1987-01-27 00:00:00,Pakistan,India,Home,Away,First,Second,2nd
ODI # 427,Australia,West Indies,Sydney,1987-01-28 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 428,England,West Indies,Melbourne,1987-01-30 00:00:00,West Indies,Australia,Neutral,Neutral,First,Second,2nd
ODI # 429,Australia,England,Melbourne,1987-02-01 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 430,England,West Indies,Devonport,1987-02-03 00:00:00,England,Australia,Neutral,Neutral,First,Second,1st
ODI # 431,Australia,West Indies,Sydney,1987-02-06 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 432,Australia,England,Melbourne,1987-02-08 00:00:00,England,Australia,Home,Away,First,Second,2nd
ODI # 433,Australia,England,Sydney,1987-02-11 00:00:00,England,Australia,Home,Away,Second,First,1st
ODI # 434,India,Pakistan,Kolkata,1987-02-18 00:00:00,Pakistan,India,Home,Away,First,Second,2nd
ODI # 435,New Zealand,West Indies,Dunedin,1987-03-18 00:00:00,West Indies,New Zealand,Home,Away,Second,First,1st
ODI # 437,New Zealand,West Indies,Auckland,1987-03-21 00:00:00,West Indies,New Zealand,Home,Away,First,Second,2nd
ODI # 438,India,Pakistan,Pune,1987-03-22 00:00:00,Pakistan,India,Home,Away,First,Second,2nd
ODI # 439,India,Pakistan,Nagpur,1987-03-24 00:00:00,Pakistan,India,Home,Away,Second,First,1st
ODI # 440,India,Pakistan,Jamshedpur,1987-03-26 00:00:00,Pakistan,India,Home,Away,First,Second,2nd
ODI # 441,New Zealand,West Indies,Christchurch,1987-03-28 00:00:00,West Indies,New Zealand,Home,Away,First,Second,2nd
ODI # 442,England,India,Sharjah,1987-04-02 00:00:00,India,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 443,Australia,Pakistan,Sharjah,1987-04-03 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 444,Australia,India,Sharjah,1987-04-05 00:00:00,India,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 445,England,Pakistan,Sharjah,1987-04-07 00:00:00,England,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 446,Australia,England,Sharjah,1987-04-09 00:00:00,England,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 447,India,Pakistan,Sharjah,1987-04-10 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 448,England,Pakistan,The Oval,1987-05-21 00:00:00,England,England,Home,Away,Second,First,2nd
ODI # 449,England,Pakistan,Nottingham,1987-05-23 00:00:00,Pakistan,England,Home,Away,First,Second,2nd
